Number of agent;root branch;max-arguments-per-branch; rand-seed; max-arguments-at-once; number of round; runtime; freq-deep-arg; issue value; std_goal_issues_values; std_from_final_issue_value
2;4;482;1;1;1;0.0026504993438720703; 2:2; 0.3333333333333333; 0.026536797674541646; 0.02668792762757606
2;4;492;1;1;1;0.002619504928588867; 2:2; 0.3333333333333333; 0.026536797674541646; 0.02668792762757606
2;4;502;1;1;1;0.002701997756958008; 2:2; 0.3333333333333333; 0.026536797674541646; 0.02668792762757606
2;4;512;1;1;1;0.0031020641326904297; 2:2; 0.3333333333333333; 0.0009579431192569821; 0.010464732532984314
2;4;522;1;1;1;0.0032444000244140625; 2:2; 0.3333333333333333; 0.0009579431192569821; 0.010464732532984314
2;4;532;1;1;1;0.003144979476928711; 2:2; 0.3333333333333333; 0.0009579431192569821; 0.010464732532984314
2;4;542;1;1;1;0.00601506233215332; 2:2; 0.3333333333333333; 0.0017461336381847659; 0.015133575228234568
2;4;552;1;1;1;0.0061376094818115234; 2:2; 0.3333333333333333; 0.0017461336381847659; 0.015133575228234568
2;4;562;1;1;1;0.006287336349487305; 2:2; 0.3333333333333333; 0.0017461336381847659; 0.015133575228234568
2;4;572;1;1;1;0.0064144134521484375; 2:2; 0.3333333333333333; 0.0017461336381847659; 0.015133575228234568
2;4;582;1;1;1;0.0078122615814208984; 2:2; 0.3333333333333333; 0.008581989626255337; 0.012679280301876716
2;4;592;1;1;1;0.0075550079345703125; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;602;1;1;1;0.007535457611083984; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;612;1;1;1;0.007847785949707031; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;622;1;1;1;0.007618427276611328; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;632;1;1;1;0.009672880172729492; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;642;1;1;1;0.007506370544433594; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;652;1;1;1;0.00773310661315918; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;662;1;1;1;0.007395744323730469; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;672;1;1;1;0.008684396743774414; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;682;1;1;1;0.007247447967529297; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;692;1;1;1;0.00731205940246582; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;702;1;1;1;0.007576465606689453; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;712;1;1;1;0.00835871696472168; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;722;1;1;1;0.0073719024658203125; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;732;1;1;1;0.007831335067749023; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;742;1;1;1;0.007621049880981445; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;752;1;1;1;0.00762486457824707; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;762;1;1;1;0.0077056884765625; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;772;1;1;1;0.007683277130126953; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;782;1;1;1;0.007617950439453125; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;792;1;1;1;0.007355928421020508; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;802;1;1;1;0.007697343826293945; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;812;1;1;1;0.007503509521484375; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;822;1;1;1;0.007911443710327148; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;832;1;1;1;0.00764012336730957; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;842;1;1;1;0.007502079010009766; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;852;1;1;1;0.00783681869506836; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;862;1;1;1;0.007539272308349609; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;872;1;1;1;0.007719516754150391; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;882;1;1;1;0.0074024200439453125; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;892;1;1;1;0.007689476013183594; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;902;1;1;1;0.007577419281005859; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;912;1;1;1;0.007372379302978516; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;922;1;1;1;0.007817983627319336; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;932;1;1;1;0.007925748825073242; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;942;1;1;1;0.007673740386962891; 2:2; 0.3333333333333333; 0.00010485115963695946; 0.03112304611518858
2;4;952;1;1;1;0.009727001190185547; 2:2; 0.3333333333333333; 0.001941399001223254; 0.016552106902224445
2;4;962;1;1;1;0.009851455688476562; 2:2; 0.3333333333333333; 0.001941399001223254; 0.016552106902224445
2;4;972;1;1;1;0.009840965270996094; 2:2; 0.3333333333333333; 0.001941399001223254; 0.016552106902224445
2;4;982;1;1;1;0.00980520248413086; 2:2; 0.3333333333333333; 0.001941399001223254; 0.016552106902224445
2;4;992;1;1;1;0.009859085083007812; 2:2; 0.3333333333333333; 0.001941399001223254; 0.016552106902224445
2;5;2;1;1;4;0.0011065006256103516; 2:8; 0.2222222222222222; 0.042857142857142844; 0.04756610813895776
2;5;12;1;1;1;0.0006649494171142578; 2:2; 0.3333333333333333; 0.0027814575119499696; 0.017687170086177036
2;5;22;1;1;15;0.00936746597290039; 7:25; 0.32036613272311215; 0.019994661427945676; 0.028131307144002318
2;5;32;1;1;2;0.0012698173522949219; 3:3; 0.25; 0.0012426600667832521; 0.01049154402059689
2;5;42;1;1;3;0.0017805099487304688; 3:5; 0.2727272727272727; 0.0023671326849800667; 0.0024362055899028864
2;5;52;1;1;3;0.0018494129180908203; 3:5; 0.2727272727272727; 0.0023671326849800667; 0.0024362055899028864
2;5;62;1;1;5;0.0027074813842773438; 5:7; 0.2916666666666667; 0.010015712480459904; 0.016383328195259006
2;5;72;1;1;6;0.003356456756591797; 5:9; 0.296875; 0.01173645071364754; 0.014618014938125075
2;5;82;1;1;5;0.0034265518188476562; 5:7; 0.2857142857142857; 0.005274001484002366; 0.006935002159860799
2;5;92;1;1;5;0.0035970211029052734; 5:7; 0.2857142857142857; 0.005274001484002366; 0.006935002159860799
2;5;102;1;1;5;0.003426074981689453; 5:7; 0.2857142857142857; 0.005274001484002366; 0.006935002159860799
2;5;112;1;1;8;0.005826234817504883; 5:13; 0.2710084033613445; 0.004402799610597974; 0.00476802180044686
2;5;122;1;1;8;0.005598306655883789; 5:13; 0.2710084033613445; 0.004402799610597974; 0.00476802180044686
2;5;132;1;1;33;0.027012109756469727; 7:61; 0.27166524853473817; 0.02509185444950629; 0.02646874059354858
2;5;142;1;1;33;0.03172636032104492; 7:61; 0.27166524853473817; 0.02509185444950629; 0.02646874059354858
2;5;152;1;1;2;0.004588603973388672; 3:3; 0.25; 0.013376866326159267; 0.013505312472863346
2;5;162;1;1;2;0.005276679992675781; 3:3; 0.25; 0.013376866326159267; 0.013505312472863346
2;5;172;1;1;2;0.004739046096801758; 3:3; 0.25; 0.013376866326159267; 0.013505312472863346
2;5;182;1;1;2;0.004588603973388672; 3:3; 0.25; 0.013376866326159267; 0.013505312472863346
2;5;192;1;1;2;0.005126237869262695; 3:3; 0.25; 0.013376866326159267; 0.013505312472863346
2;5;202;1;1;2;0.004532814025878906; 3:3; 0.25; 0.013376866326159267; 0.013505312472863346
2;5;212;1;1;2;0.00567173957824707; 3:3; 0.25; 0.013376866326159267; 0.013505312472863346
2;5;222;1;1;2;0.005515336990356445; 3:3; 0.25; 0.013376866326159267; 0.013505312472863346
2;5;232;1;1;27;0.06480526924133301; 10:46; 0.2755449502811117; 0.016311625223090265; 0.016401359288818838
2;5;242;1;1;27;0.06294703483581543; 10:46; 0.2755449502811117; 0.016311625223090265; 0.016401359288818838
2;5;252;1;1;27;0.0633399486541748; 10:46; 0.2755449502811117; 0.016311625223090265; 0.016401359288818838
2;5;262;1;1;3;0.002780437469482422; 3:5; 0.2727272727272727; 0.006087804248486484; 0.011898645156707396
2;5;272;1;1;3;0.002707242965698242; 3:5; 0.2727272727272727; 0.006087804248486484; 0.011898645156707396
2;5;282;1;1;3;0.002712726593017578; 3:5; 0.2727272727272727; 0.006087804248486484; 0.011898645156707396
2;5;292;1;1;2;0.004946708679199219; 2:4; 0.2857142857142857; 0.0032936625260361063; 0.0037595042246047197
2;5;302;1;1;2;0.005058765411376953; 2:4; 0.2857142857142857; 0.0032936625260361063; 0.0037595042246047197
2;5;312;1;1;2;0.005529880523681641; 2:4; 0.2857142857142857; 0.0032936625260361063; 0.0037595042246047197
2;5;322;1;1;2;0.005187511444091797; 2:4; 0.2857142857142857; 0.0032936625260361063; 0.0037595042246047197
2;5;332;1;1;19;0.05124306678771973; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;342;1;1;19;0.05830526351928711; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;352;1;1;19;0.050887107849121094; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;362;1;1;19;0.051337242126464844; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;372;1;1;19;0.05445432662963867; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;382;1;1;19;0.06675410270690918; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;392;1;1;19;0.0721137523651123; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;402;1;1;19;0.043558359146118164; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;412;1;1;19;0.04412531852722168; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;422;1;1;19;0.04748702049255371; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;432;1;1;19;0.05006527900695801; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;442;1;1;19;0.04569292068481445; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;452;1;1;19;0.04474186897277832; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;462;1;1;19;0.04743003845214844; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;472;1;1;19;0.04831695556640625; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;482;1;1;19;0.044301509857177734; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;492;1;1;19;0.04225587844848633; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;502;1;1;19;0.0432438850402832; 5:35; 0.29686539643515675; 0.013606692809538301; 0.019243219782728214
2;5;512;1;1;2;0.009368658065795898; 2:4; 0.2857142857142857; 0.0004085296099735347; 0.002605102838478191
2;5;522;1;1;2;0.009342670440673828; 2:4; 0.2857142857142857; 0.0004085296099735347; 0.002605102838478191
2;5;532;1;1;2;0.009463787078857422; 2:4; 0.2857142857142857; 0.0004085296099735347; 0.002605102838478191
2;5;542;1;1;101;0.5458755493164062; 10:194; 0.2749507807778846; 0.006523563595284554; 0.009172024118632317
2;5;552;1;1;101;0.5869648456573486; 10:194; 0.2749507807778846; 0.006523563595284554; 0.009172024118632317
2;5;562;1;1;101;0.5600414276123047; 10:194; 0.2749507807778846; 0.006523563595284554; 0.009172024118632317
2;5;572;1;1;101;0.561208963394165; 10:194; 0.2749507807778846; 0.006523563595284554; 0.009172024118632317
2;5;582;1;1;3;0.017230510711669922; 3:5; 0.2727272727272727; 0.0031105422353917; 0.008067876848847999
2;5;592;1;1;2;0.013326168060302734; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;602;1;1;2;0.013132810592651367; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;612;1;1;2;0.012912273406982422; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;622;1;1;2;0.013130903244018555; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;632;1;1;2;0.01574230194091797; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;642;1;1;2;0.013303041458129883; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;652;1;1;2;0.013296842575073242; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;662;1;1;2;0.013404130935668945; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;672;1;1;2;0.012969732284545898; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;682;1;1;2;0.013491630554199219; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;692;1;1;2;0.014243841171264648; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;702;1;1;2;0.013251304626464844; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;712;1;1;2;0.013583660125732422; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;722;1;1;2;0.014333248138427734; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;732;1;1;2;0.014312028884887695; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;742;1;1;2;0.01336050033569336; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;752;1;1;2;0.013232946395874023; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;762;1;1;2;0.013441324234008789; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;772;1;1;2;0.01299142837524414; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;782;1;1;2;0.01390695571899414; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;792;1;1;2;0.013020515441894531; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;802;1;1;2;0.013198375701904297; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;812;1;1;2;0.013173103332519531; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;822;1;1;2;0.014380455017089844; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;832;1;1;2;0.013121366500854492; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;842;1;1;2;0.012962818145751953; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;852;1;1;2;0.013461828231811523; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;862;1;1;2;0.013223886489868164; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;872;1;1;2;0.013976335525512695; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;882;1;1;2;0.014150857925415039; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;892;1;1;2;0.013420343399047852; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;902;1;1;2;0.01309823989868164; 3:3; 0.25; 0.001691873369891267; 0.01126358565518485
2;5;912;1;1;3;0.023949384689331055; 3:5; 0.2727272727272727; 0.008889354180175085; 0.014378606664408003
2;5;922;1;1;3;0.022897720336914062; 3:5; 0.2727272727272727; 0.008889354180175085; 0.014378606664408003
2;5;932;1;1;3;0.023007869720458984; 3:5; 0.2727272727272727; 0.008889354180175085; 0.014378606664408003
2;5;942;1;1;3;0.023468494415283203; 3:5; 0.2727272727272727; 0.008889354180175085; 0.014378606664408003
2;5;952;1;1;2;0.016712427139282227; 3:3; 0.25; 0.0020845418261438986; 0.010025913665630971
2;5;962;1;1;2;0.01717090606689453; 3:3; 0.25; 0.0020845418261438986; 0.010025913665630971
2;5;972;1;1;2;0.016510963439941406; 3:3; 0.25; 0.0020845418261438986; 0.010025913665630971
2;5;982;1;1;2;0.017706871032714844; 3:3; 0.25; 0.0020845418261438986; 0.010025913665630971
2;5;992;1;1;2;0.01711893081665039; 3:3; 0.25; 0.0020845418261438986; 0.010025913665630971
2;6;2;1;1;4;0.0009322166442871094; 4:6; 0.25; 0.01785714285714285; 0.025253813613805257
2;6;12;1;1;2;0.0011408329010009766; 3:3; 0.25; 0.006733694516083563; 0.007968290999720476
2;6;22;1;1;2;0.0014338493347167969; 3:3; 0.25; 0.004700335012749912; 0.00995894659339139
2;6;32;1;1;25;0.01643967628479004; 4:48; 0.2613609718879072; 0.03668865215425929; 0.04717052512173197
2;6;42;1;1;2;0.0013077259063720703; 3:3; 0.25; 0.005257754650199342; 0.00856832883328176
2;6;52;1;1;2;0.0012848377227783203; 3:3; 0.25; 0.005257754650199342; 0.00856832883328176
2;6;62;1;1;31;0.0210263729095459; 6:58; 0.22854541870517467; 0.04163179613736541; 0.05491372426784947
2;6;72;1;1;16;0.012228012084960938; 5:29; 0.21978559521972915; 0.03393068000751097; 0.04800128434511742
2;6;82;1;1;35;0.029589176177978516; 9:63; 0.23477127552067142; 0.015759683758212434; 0.01611760347526949
2;6;92;1;1;35;0.029224872589111328; 9:63; 0.23477127552067142; 0.015759683758212434; 0.01611760347526949
2;6;102;1;1;35;0.029552221298217773; 9:63; 0.23477127552067142; 0.015759683758212434; 0.01611760347526949
2;6;112;1;1;4;0.0028676986694335938; 3:7; 0.21739130434782608; 0.0023094839655204424; 0.0025296416643729243
2;6;122;1;1;4;0.002807140350341797; 3:7; 0.21739130434782608; 0.0023094839655204424; 0.0025296416643729243
2;6;132;1;1;14;0.012304067611694336; 4:26; 0.2248330771506015; 0.00425195229221724; 0.00505645987124379
2;6;142;1;1;14;0.011804819107055664; 4:26; 0.2248330771506015; 0.00425195229221724; 0.00505645987124379
2;6;152;1;1;2;0.003972053527832031; 3:3; 0.25; 0.0035643597909731373; 0.01248976006936084
2;6;162;1;1;2;0.0054149627685546875; 3:3; 0.25; 0.0035643597909731373; 0.01248976006936084
2;6;172;1;1;2;0.00392460823059082; 3:3; 0.25; 0.0035643597909731373; 0.01248976006936084
2;6;182;1;1;2;0.0039446353912353516; 3:3; 0.25; 0.0035643597909731373; 0.01248976006936084
2;6;192;1;1;2;0.003874540328979492; 3:3; 0.25; 0.0035643597909731373; 0.01248976006936084
2;6;202;1;1;2;0.0039250850677490234; 3:3; 0.25; 0.0035643597909731373; 0.01248976006936084
2;6;212;1;1;2;0.00391387939453125; 3:3; 0.25; 0.0035643597909731373; 0.01248976006936084
2;6;222;1;1;2;0.003968477249145508; 3:3; 0.25; 0.0035643597909731373; 0.01248976006936084
2;6;232;1;1;80;0.2572760581970215; 32:130; 0.23820592390393355; 0.00900220238710528; 0.012731036597000504
2;6;242;1;1;80;0.26175713539123535; 32:130; 0.23820592390393355; 0.00900220238710528; 0.012731036597000504
2;6;252;1;1;80;0.2543179988861084; 32:130; 0.23820592390393355; 0.00900220238710528; 0.012731036597000504
2;6;262;1;1;4;0.0028808116912841797; 4:6; 0.21428571428571427; 0.0012338950673041055; 0.0030922360865643225
2;6;272;1;1;4;0.0028836727142333984; 4:6; 0.21428571428571427; 0.0012338950673041055; 0.0030922360865643225
2;6;282;1;1;4;0.0029718875885009766; 4:6; 0.21428571428571427; 0.0012338950673041055; 0.0030922360865643225
2;6;292;1;1;2;0.004006147384643555; 3:3; 0.25; 0.005950151528297365; 0.007382074099631649
2;6;302;1;1;2;0.003808736801147461; 3:3; 0.25; 0.005950151528297365; 0.007382074099631649
2;6;312;1;1;2;0.0037784576416015625; 3:3; 0.25; 0.005950151528297365; 0.007382074099631649
2;6;322;1;1;2;0.003994464874267578; 3:3; 0.25; 0.005950151528297365; 0.007382074099631649
2;6;332;1;1;2;0.009764671325683594; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;342;1;1;2;0.00966334342956543; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;352;1;1;2;0.00986027717590332; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;362;1;1;2;0.009633064270019531; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;372;1;1;2;0.009829044342041016; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;382;1;1;2;0.009809732437133789; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;392;1;1;2;0.009912729263305664; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;402;1;1;2;0.011699199676513672; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;412;1;1;2;0.009821891784667969; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;422;1;1;2;0.009823083877563477; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;432;1;1;2;0.01000213623046875; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;442;1;1;2;0.010868310928344727; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;452;1;1;2;0.01014089584350586; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;462;1;1;2;0.009407520294189453; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;472;1;1;2;0.009990215301513672; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;482;1;1;2;0.009799003601074219; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
2;6;492;1;1;2;0.009728431701660156; 3:3; 0.25; 0.0013088892982294903; 0.009259900680397413
